professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,name_not_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,help_useful,help_not_useful,comments,word_comment,gender,race,asian,hispanic,nh_black,nh_white,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
Linda  Burns,Carlow University,Women\'s Studies department, Pittsburgh, PA,10.0,2.6,,1.9,,9.0,12/08/2007,NAN,SOCD,2.0,2.0,,,,,0.0,0.0,If you need organization in a class she will not be the teacher for you. She is very disorganized and just rambles on about the material. She does not give back assignments on time either. I personaly learned nothing in this class.,42.0,unknown,nh_white,0.0056212298,0.023440177000000003,0.14690693,0.8240316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda  Burns,Carlow University,Women\'s Studies department, Pittsburgh, PA,10.0,2.6,,1.9,,9.0,07/05/2006,NAN,SOCIOLOGY,1.0,1.0,,,,,0.0,0.0,Don\'t take this professor.,4.0,unknown,nh_white,0.0056212298,0.023440177000000003,0.14690693,0.8240316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda  Burns,Carlow University,Women\'s Studies department, Pittsburgh, PA,10.0,2.6,,1.9,,9.0,07/05/2006,NAN,WS230,1.0,1.0,,,,,0.0,0.0,No Comments,2.0,unknown,nh_white,0.0056212298,0.023440177000000003,0.14690693,0.8240316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda  Burns,Carlow University,Women\'s Studies department, Pittsburgh, PA,10.0,2.6,,1.9,,9.0,02/14/2006,NAN,SOCSTDSCURR,5.0,1.0,,,,,0.0,0.0,"I was unsure at first but this clas tured out to be a lot of fun. The professor worked hard at making sure the class got the concepts of teach social studies. However, if you need a lot of structure and organization in your classes this one isn\'t for you. But, if you like to learn in a more relaxed, free flowing manner, give it a try.",67.0,unknown,nh_white,0.0056212298,0.023440177000000003,0.14690693,0.8240316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda  Burns,Carlow University,Women\'s Studies department, Pittsburgh, PA,10.0,2.6,,1.9,,9.0,09/17/2003,NAN,CROSSCULT,3.0,1.0,,,,,0.0,0.0,"She was a good teacher, but I felt that she forced her feminist views on me a little bit too much. I am not sure how she feels about men, but I like men, so please... lay off the guy-bashing",40.0,unknown,nh_white,0.0056212298,0.023440177000000003,0.14690693,0.8240316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,06/21/2007,NAN,CONLA01,5.0,4.0,,,,,0.0,0.0,Narrow students can\'t stand his defense of trad\'l family amid a torrent of moral relativism. They\'re the mainstream sheep; he\'s protecting the harder ground. Arrogant? Rather delightfully vulnerable.,28.0,unknown,nh_black,0.006549466,0.00635789,0.80030066,0.18679197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,11/18/2005,NAN,CONLAW,1.0,4.0,,,,,1.0,0.0,If you get him for con law (or any class really) be prepared to learn everything yourself as his lecture adds nothing. Really irritating man.,25.0,unknown,nh_black,0.006549466,0.00635789,0.80030066,0.18679197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,06/09/2004,NAN,CONLAW,3.5,2.0,,,,,0.0,0.0,"Prof. Wilkins is an intelligent man. He constantly expresses his conservative views regarding****marriage even when it was not relevant to the class discussion. Will gave grade boosts to students he ""recognizes."" Would recommend going to office",36.0,unknown,nh_black,0.006549470999999999,0.006357895,0.80030054,0.186792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,03/16/2004,NAN,CONLAW,3.0,4.0,Not Mandatory,,,C-,0.0,0.0,"Other comments posted are bunk. Although he is conservative, he is very respectful of students who offer opposing views. Since con law is convoluted, inconsistent, and contradictory, Wilkins presents it as ""clearly"" it is.",34.0,unknown,nh_black,0.006549470999999999,0.006357895,0.80030054,0.186792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,03/07/2004,NAN,CONLAW,1.0,4.0,,,,,1.0,0.0,"Arrogant, narrow-minded, self-loathing, closeted ""gentleman"", who thinks he\'s the smartest guy ever born (women don\'t count for anything except makin\' babies and cookin\' casserole) and is on a mission to prove it to every one of his students.",38.0,unknown,nh_black,0.006549466,0.00635789,0.80030066,0.18679197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,10/02/2003,NAN,CONLAW,1.5,4.0,,,,,1.0,0.0,"Articulate and capable, but has a very narrow conservative point of view. It is his way or nothing. Legend has it that he has the highest GPA in the law school\'s history and plans to keep it that way.",39.0,unknown,nh_black,0.006549466,0.00635789,0.80030066,0.18679197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Wilkins,Brigham Young University,Law department, Provo, UT,4.0,2.5,,3.6,,7.0,09/17/2003,NAN,CONLAW,2.5,3.0,,,,,1.0,0.0,"Theatrical, entertaining style, but is not open to real discussion of views that counter his John Birch-like constitutional theories. I have to read outside class to learn real constituation law.",30.0,unknown,nh_black,0.006549466,0.00635789,0.80030066,0.18679197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,01/22/2015,NAN,THD213,5.0,3.0,,Yes,,,0.0,0.0,She is one of the best dance teachers I have ever had. Very clear and very helpful.,17.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,04/03/2014,NAN,THD213,5.0,1.0,Mandatory,,,A+,0.0,0.0,Tressa is the kindest teacher in the department. She\'s an easy grader and is very patient with people who struggle. She is also just adorable in general. Such a kind-hearted person.,31.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,12/15/2006,NAN,DANCE202,4.0,4.0,,,,,0.0,0.0,patient and concise,3.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,10/31/2005,NAN,THD201NON,5.0,3.0,,,,,0.0,0.0,I love Tressa! She has brought out the dancer in me that has been dying to come out. She is very helpful and encouraging! I wish the dance department offered non-majors class on a regular basis.,36.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,08/31/2005,NAN,THD201,5.0,3.0,,,,,0.0,0.0,"Fun, fun, fun, fun!",4.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,01/20/2005,NAN,THD111,4.0,3.0,,,,,0.0,0.0,Tressa is a lot of fun to work with. She\'s very encouraging which is a good thing if you\'re falling behind in the class. Made the class bearable.,28.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,02/22/2004,NAN,YCS,5.0,2.0,,,,,0.0,0.0,gotta love tressa. she\'s the best!,6.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tressa  Crehan,University at Buffalo (SUNY Buffalo),Theater department, Buffalo, NY,12.0,4.4,,2.8,Caring (1)  Participation matters (1)  Gives good feedback (1),8.0,11/12/2003,NAN,DANCE,2.0,3.0,,,,,0.0,0.0,not the best - tries,5.0,unknown,nh_white,0.08895162,0.0845428,0.27296725,0.5535383,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,12/06/2017,NAN,ALGB097,5.0,2.0,,Yes,Yes,A,2.0,0.0,HE IS A GREAT TEACHER I LOVE HIM........,8.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,11/08/2017,NAN,ALGB097,5.0,2.0,,Yes,Yes,A,1.0,0.0,"I love this teacher. I took three semesters with him, if I have any math class I will take with him with pleasure :)",24.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,11/22/2016,NAN,ALGB097,5.0,2.0,Not Mandatory,Yes,Yes,Not,1.0,0.0,Great teacher and person,4.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,08/02/2016,NAN,ALGB097,5.0,1.0,Mandatory,,Yes,A-,2.0,0.0,He was AMAZINGGGGGGGG,3.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,04/05/2016,NAN,MATHO78,5.0,1.0,Mandatory,,,A,1.0,0.0,One of the best math professors there are .,9.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,05/07/2015,NAN,CALCII,5.0,2.0,Not Mandatory,Yes,,A-,4.0,0.0,"I took Professor Burns for Calc II. This professor really knows his stuff. He is very funny and is willing to explain to you until you understands the material. He give practice test before exam and it goes over. if you study the practice test you will pass the exam. Recorded his lecture, posted on YouTube any time you could access and review.",63.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,04/03/2015,NAN,ARTH078,5.0,1.0,,,,,0.0,0.0,"Prof Burns absolutely LOVES to help students with Math. He will spend as much time as you need, to help you understand it. He offers multiple ways of solving a problem & lets you decide what works for you. He always makes you feel good about learning something & keeps you interested during the class. Does NOT call on you, if you dont want to be!!",66.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,12/18/2014,NAN,087,5.0,1.0,Mandatory,Yes,,A-,1.0,0.0,Awesome professor,2.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,10/27/2014,NAN,MATH355,5.0,1.0,Not Mandatory,Yes,Yes,,2.0,0.0,"Burns is amazing. If all people learned math from burns from start to finish, we would all be math wizards. He\'ld give you the shirt off his back to help you out. Great guy and great professor. I wish i could take more classes with him. Tests are easier than the homework. labs help with understanding and boost your grade. A great experience.",63.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,09/01/2014,NAN,ARTH078,5.0,1.0,,,,,0.0,0.0,Awesome professor really knows his stuff.,6.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,07/19/2014,NAN,ALGB097,5.0,1.0,Mandatory,,,,1.0,0.0,"Great teacher!! Math is one of those subjects I hate the most, but prof. Burns helped me understand it in matters of minutes made it much more simpler. Thanks professor Burns.!! We need more professors like you. :)",38.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,05/16/2014,NAN,ALGED87,5.0,1.0,Not Mandatory,,,B+,0.0,0.0,He\'s an awesome teacher. Best math teacher I\'ve ever had.,10.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,04/29/2014,NAN,MATH355,5.0,2.0,,,,A,1.0,0.0,"So, I just want to say that Burns is an awesome teacher...no doubt about it. His love of math makes the class interesting. You know he enjoys what he does from the way he acts. He is always smiling and is very easy going. He has solved difficult problems in front of the class. Very impressive! Side note...he is an avid player of chess! Pretty cool.",66.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,04/19/2014,NAN,ARTH078,5.0,1.0,,,,,0.0,0.0,Best teacher every! Makes sure everyone understands before moving on. He the only math teacher I have had that made math seem fun.,23.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,03/27/2014,NAN,PREALGEBRA,5.0,1.0,Mandatory,,,A+,0.0,0.0,"Great Prof! Helped me through one of my toughest subjects, math. His explaining was alot better then the book he gave us.",22.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,03/05/2014,NAN,ARTH078,5.0,1.0,Mandatory,,,A+,0.0,0.0,"This professor is the best I have seen yet. He cares so much about you passing the class, that he will stop teaching just to make sure you get the problem correct. He makes mathematics simple and fun. There is no way you can leave this class confused or angry. He ALWAYS puts a smile on your face. Professors should learn his style of teaching.",65.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,02/23/2014,NAN,ARTH078,5.0,1.0,Mandatory,,,,0.0,0.0,"he is an amazing teacher. i always struggled with math and thought i hated it...he makes me excited about math and it is now my favorite subject! he is one of those teachers you want to stay connected with, THE BEST",41.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,02/20/2014,NAN,CAL23,5.0,2.0,Mandatory,,,A+,0.0,0.0,He is an awesome professor I ever have,8.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,11/13/2013,NAN,ARTH078,5.0,1.0,,,,,0.0,0.0,BEST TEACHER EVERRRRRRRR!,3.0,unknown,hispanic,0.03644874,0.7994266,0.02698443,0.13714023,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Richard  Burns,Springfield Technical Community College,Mathematics department, Springfield, MA,4.0,5.0,,1.7,Inspirational (5)  Caring (5)  Gives good feedback (4)  Respected (3)  Clear grading criteria (2)  Tough Grader (2)  Amazing lectures (2)  ACCESSIBLE OUTSIDE CLASS (1),44.0,11/13/2013,NAN,ARTH078D06,5.0,1.0,,,,,0.0,0.0,"Prof. Burns is honestly the best teacher you\'ll ever come across at STCC! He\'s amazing, and helps you out as much as he can. He understands the students and is very flexible. I recommend everyone takes him!",37.0,unknown,hispanic,0.03644874,0.7994266999999999,0.026984418,0.13714020000000002,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,07/06/2016,HIST440,NAN,5.0,4.0,Not Mandatory,Yes,Yes,,0.0,0.0,AWESOME PROFESSOR His class are tough be expected to read and analyze the material because the questions on mid terms and final exams are not going to directly jump out at you unless you actually read read the material. He is a honest person and he is understandable unlike some professors so just be honest with him and you will do fine,62.0,male,nh_white,0.0065066735,0.020175843,0.4616339,0.51168364,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,05/16/2016,HIST440,NAN,4.0,4.0,Mandatory,Yes,,A,0.0,0.0,Awesome Professor. I loved his approach to teaching. We did have a surprise group project which was not on the syllabus but I liked that he graded on individual contributions because some people were just terrible. He was great wit answering questions and clarifying topics and he participated in the forums along with the students. I\'d take him.,58.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,02/25/2009,NAN,HISTUNK,5.0,4.0,,,,,0.0,1.0,"Took him back in the early 90\'s for English Legal History (2 courses) and one other I forget at the time. Loved the classes at the time, got some of my best undergrad work out of me. Then again, his courses inspired my ill-fated (and short lived) law school career, so not sure if I should recommend him or not.",60.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,11/22/2008,NAN,MULTI501,5.0,3.0,,,,,0.0,0.0,"Smart, helpful and fair professor. Don\'t expect to be entertained, but those are some tough subjects to make interesting.",19.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,07/06/2008,NAN,HIST331,3.0,4.0,,,,,0.0,0.0,His class is boring. but how can anyone make English Law interesting? Especially during the 16 and 1700 class. his test are diffcult so are his papers. but he does give you a clear direction of where to go.,39.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,05/17/2007,NAN,HIS312,1.0,4.0,,,,,0.0,0.0,"would contemplate slitting my wrists during his class, just for entertainment to keep me awake...so boring",16.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,08/18/2006,NAN,HIST000,4.5,3.0,,,,,0.0,0.0,Sawyer taught some and had us in study groups some. He was very lax about attendance. Grading seemed fair. We had papers but no tests in History of English Law from 16__ to 17__.,34.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,12/27/2005,NAN,HIST445,5.0,2.0,,,,,0.0,0.0,Professor Sawyer was a great and enthusiastic teacher. Very helpful in guiding you in the right direction.,17.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
Jeffrey  Sawyer,University of Baltimore,History department, Baltimore, MD,12.0,3.7,,3.6,GROUP PROJECTS (2)  Hilarious (1)  Tough Grader (1)  Gives good feedback (1)  Get ready to read (1),14.0,10/12/2005,NAN,COMMONLAW,4.0,3.0,,,,,0.0,0.0,Great professor. Enjoyed his class. I felt he was very fair about grading.,13.0,male,nh_white,0.0065066754,0.020175837,0.461634,0.5116835,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
